Key,Value
8357,"드윈넨 사람들은 오스로크타이드를 기념하기 위해 성대한 파티를 엽니다.[/center]
이날은 오스로크 남작이 와이트무어 전투에서[/center]
이곳을 점령했던 언데드 군대로부터 드윈넨을 되찾은 날입니다.[/center]
[/center]
[/end]"
8358,"글렌움브라 황야 사람들은 제1시대에 있었던 디레니와[/center]
알레시아군 사이의 전투를 기억하거나 신경 쓰는 유일한 사람들일지도 모릅니다.[/center]
그들은 해방의 날에 이 전투를 열렬히 기념합니다.[/center]
[/center]
[/end]"
8359,"오늘은 서리내림의 달 16일로, 탐리엘 전역에서 마음의 날로 기념하는 휴일입니다.[/center]
모든 가정에서 연인들의 전설이 젊은 세대를 위해 불리고 있는 듯합니다.[/center]
이 연인들인 폴리도르와 엘로이사를 기리며,[/center]
%ct 의 여관들은 방문객에게[/center]
무료 객실을 제공합니다. 만약 연인들에게 이러한 친절이[/center]
베풀어졌더라면, 세상은 언제나 봄이었을 것이라 전해집니다.[/center]
[/center]
[/center]
[/end]"
8360,"인내의 날은 이칼론에서 꽤 성대한 파티입니다.[/center]
원래는 카모란 찬탈자에 저항하다 전사한 이들을 기리는 엄숙한 추모일이었으나,[/center]
지금은 떠들썩한 축제가 되었습니다.[/center]
[/center]
[/end]"
8361,"반타의 마을들은 아두로스 나우에 봄물결과 함께 찾아오는 본능적인 욕구를 기념합니다.[/center]
전통은 마을마다 다르지만,[/center]
그중 어느 것도 지나치게 고결한 사람들을 위한 것은 아닙니다.[/center]
[/center]
[/end]"
8362,"매년 첫 씨앗의 달 7일이면 %cn[/center]
의 사람들은[/center]
첫 파종일을 기념하며 가을 수확을 위해 상징적으로 씨앗을 뿌립니다.[/center]
이는 작물뿐만 아니라[/center]
%ct 의 남녀 모두에게 새로운 시작을 의미하는 축제입니다.[/center]
이웃 간의 분쟁은 화해하고, 결심을 다지며, 나쁜 습관을 버리고, 병든 자는 치유받습니다.[/center]
사원의 성직자들은 하루 종일 무료 진료소를 운영하여[/center]
사람들의 중독, 각종 질병, 마비,[/center]
그리고 탐리엘 세계에서 발견되는 다른 재앙들을 치료해 줍니다.[/center]
[/center]
[/end]"
8363,"기다림의 날은 드래곤테일 산맥의 특정 정착지들 사이에서 아주 오래된 성일입니다.[/center]
매년 이때가 되면 사막에서 드래곤이 나타나 사악한 자들을 잡아먹는다고 하여,[/center]
모두가 집 안으로 몸을 숨깁니다.[/center]
[/center]
[/center]
[/end]"
8364,"꽃의 날은 하이 락의 또 다른 들뜬 축제 중 하나입니다.[/center]
아이들은 봄의 새 꽃을 꺾고,[/center]
겨우내 갇혀 지내던 브레튼 노인들은 춤과 노래로 계절을 맞이하러 나옵니다.[/center]
[/center]
[/end]"
8365,"검날 축제 동안 알리크르 사막 사람들은[/center]
거인 고블린 종족을 상대로 승리한 최초의 레드가드를 기념합니다.[/center]
대부분의 학자들은 이 이야기를 신화로 여기지만,[/center]
사막에서는 여전히 매우 인기 있는 휴일입니다.[/center]
[/center]
[/end]"
8366,"봄물결에 타마릴린 곶 사람들은[/center]
꽃의 고대 여신인 드루아가를 기리는 축제를 엽니다.[/center]
여신에 대한 숭배는 거의 사라졌지만,[/center]
축제는 언제나 큰 성공을 거둡니다.[/center]
[/end]"
8367,"망자의 날은 대거폴의 다소 기이한 휴일 중 하나입니다.[/center]
미신을 믿는 이들은 이날 죽은 자들이 살아나 산 자들에게 복수한다고 말합니다.[/center]
실제로 리산두스 왕의 유령이 3E 404년 망자의 날에[/center]
출몰하기 시작했다는 사실은 유명합니다.[/center]
[/center]
[/center]
[/end]"
8368,"해머펠의 해안가를 따라, 망자의 날에는 아무도 집 밖으로 나오지 않습니다.[/center]
수백 년 전 크나하텐 역병의 희생자들을 태우고 피난처를 거부당했던[/center]
진홍빛 배가 이날 돌아올 것이라고 전해지기 때문입니다.[/center]
[/center]
[/center]
[/end]"
8369,"오늘은 %cn %ct 의 광대의 날이니 주의하십시오.[/center]
마을 곳곳에서 장난이 준비되고 있습니다.[/center]
마치 마을 전체에 마법이라도 걸린 듯,[/center]
가장 엄격하고 위엄 있는 의원조차[/center]
자신의[/center]
에게 장난을 치려 할지도 모릅니다.[/center]
도둑 길드는 특히 소매치기를 찾는 사람들로 인해 %t 주목받게 됩니다.[/center]
[/center]
[/center]
[/end]"
8370,"둘째 파종일 축제가 이날 성대하게 열립니다.[/center]
이 휴일은 첫 파종일과 비슷한 전통을 가지고 있으며,[/center]
첫 파종의 상징적인 개선을 통해 영혼의 개선을 암시합니다.[/center]
사원의 무료 진료소는 올해 두 번째이자 마지막으로 문을 열어,[/center]
질병이나 고통으로 고생하는 이들에게 치료를 제공합니다.[/center]
이 시기에는 갈등이 아닌 평화가 강조되므로,[/center]
전투 부상은 정가로만 치료받을 수 있습니다.[/center]
[/center]
[/center]
[/end]"
8371,"마루크의 날은 스케핑턴 숲의 특정 공동체에서만 지켜집니다.[/center]
스케핑턴 숲 사람들은 고결한 예언자 마루크와 자신들을 비교하며,[/center]
유혹에 저항할 힘을 달라고 기도합니다.[/center]
[/center]
[/end]"
8372,"노스무어의 불꽃 축제는 하이 락에서 가장[/center]
많은 사람이 참석하는 기념일 중 하나입니다. 고대에는 마법과 군사력을[/center]
과시하는 거창한 행사로 시작되었으나, 지금은 꽤 성대한[/center]
축제로 자리 잡았습니다.[/center]
[/end]"
8373,"낚시의 날은 일리악 만의 풍요를 누리며 사는 브레튼[/center]
들에게 큰 축제입니다. 평소에는 그리 화려한 사람들이[/center]
아니지만, 낚시의 날만큼은 워낙 시끄럽게 떠들어대서[/center]
물고기들이 몇 주 동안이나 겁을 먹고 도망칠 정도입니다.[/center]
[/center]
[/end]"
8374,"일 년 중 가장 더운 시기에 아비본-고라에서 열리는 드리그 르짐브 축제는[/center]
태양신 다이베테를 기리는 환희의 장입니다. 학자들은 드리그 르짐브가 얼마나 오래[/center]
지속되었는지 알지 못하지만, 레드가드들이 제1시대에 이곳으로 이주해 올 때[/center]
이 축제를 함께 가져왔을 가능성이 있습니다.[/center]
[/center]
[/center]
[/end]"
8375,"오늘은 한해중의 달 16일, 전통적인 한해중 축제의 날입니다.[/center]
아마도 매년 전해지는 황제의 세금 인상 소식을 달래기 위해서인지,[/center]
사원들은 평소 권장하는 기부금의 절반만으로도 축복을%ct 내려줍니다.[/center]
이렇게 축복을 받은 많은 이들이 충분한 준비도 없이[/center]
던전에 들어갈 자신감을 얻곤 하기에, 이 즐거운 축제가 종종 패배와 비극의 날로[/center]
돌변하는 것으로 알려져 있습니다.[/center]
%lp[/center]
[/center]
[/center]
[/end]"
8376,"춤의 날은 대거폴의 유서 깊은 명절입니다.[/center]
누가 시작했는지는 불분명하지만, 제2시대에 붉은 왕 아트릭이 대중화했습니다.[/center]
이는 귀족부터 평민까지[/center]
대거폴의 모든 사람이 즐기는 성대하고 유쾌한 행사입니다.[/center]
[/center]
[/end]"
8377,"티베데타는 탐리엘식으로 ""타이버의 날""을 의미합니다.[/center]
알카이르 영지에서 가장 유명한 출신 인물을 성대한 파티로 기념하는 것은 놀라운 일이 아닙니다.[/center]
역사적으로 타이버 셉팀은 자신이 사랑했던 고향에 단 한 번도 돌아오지 않았습니다.[/center]
[/center]
[/center]
[/end]"
8378,"오늘날 알려진 세계의 알뜰 쇼핑객들이 모두 거리로 쏟아져 나왔는데,[/center]
그럴 만도 한 것이 해오름의 달 10일은 상인 길드 축제라 불리는 명절이기 때문입니다.[/center]
모든 시장과 장비 상점들이 가격을 최소 절반으로 내렸습니다.[/center]
오늘 유일하게 손님이 없는 곳은 마법사 길드인데,[/center]
그곳은 평소처럼 터무니없는 가격을 유지하고 있기 때문입니다. 마법 아이템이 필요한 대부분의[/center]
시민들은 가격이 좀 더 합리적인 두 달 뒤의 이야기와 밀랍의 날 축제를 기다리고 있습니다...[/center]
[/center]
[/center]
[/center]
[/center]
[/end]"
8379,"디바트 에텝트 기간 동안, 안티필로스의 사람들은[/center]
초기 레드가드 영웅 중 가장 위대한 인물 중 하나이자 헬 안세이의 프란다르의 아들인[/center]
디바트의 죽음을 애도합니다.[/center]
그의 업적에 대해서는 역사가들 사이에서 의문이 제기되기도 하지만, 안티필로스에 있는 그의 무덤은[/center]
거의 확실히 진품입니다.[/center]
[/center]
[/end]"
8380,"장비 구매를 계획하고 계신다면 내일까지 기다리셔야 할 겁니다.[/center]
서리의 날을 기념하여 모든 상점이 문을 닫기 때문입니다.[/center]
물론[/center]
의 사원, 주점, 마법사 길드는 여전히 정해진 시간에 문을 열지만,[/center]
대부분의 시민은 상업이나 기도가 아닌 휴식에 이 날을 바치기로 했습니다.[/center]
모두에게 편리한 방식은 아니지만, 상인 길드가 문을 여는 상점에 무거운 벌금을 부과하기[/center]
때문에 모두가 이를 따르고 있습니다.[/center]
%ct[/center]
[/center]
[/center]
[/end]"
8381,"알리크르 사막의 원주민들 외에는 일 년 중 가장 더운 날인 불타는 밤에 밖으로 나설[/center]
사람이 거의 없을 것입니다.[/center]
이 축제는 활기차지만, 그 의미는 고대에 묻혀 사라졌습니다.[/center]
[/center]
[/end]"
8382,"처녀 카트리카의 날에 아야소피아 사람들은[/center]
자신들의 카운티를 구한 전사를 기리며 일 년 중 가장 큰 파티를 엽니다.[/center]
[/center]
[/center]
[/end]"
8383,"쿠무 알레제리는 고대 레드가드어로 단순히 ""우리는 인정한다""는 뜻이며, 센티넬에서 수천 년 동안 이어져 온 전통입니다.[/center]
수확의 결과와 상관없이, 센티넬 사람들은 경건하게 신들에게 풍요를 감사드리고,[/center]
신들의 은총을 받을 자격이 있기를 기도합니다.[/center]
[/center]
[/center]
[/center]
[/record]"
8384,"반타 열대우림의 호랑이 축일은 풍성한 수확을 찬양하는 다른 명절들과 비슷합니다.[/center]
하지만 이는 성찰과 감사를 위한 엄숙한 행사가 아니라,[/center]
마을과 마을을 잇는 거대한 축제이자 잔치입니다.[/center]
[/center]
[/center]
[/end]"
8385,"안티클레어의 감사의 날은 안티클레어 사람들에게 풍성한 수확에 대해 감사하는 고대 명절입니다.[/center]
이 날은 안티클레어의 수호 여신인 마라에게 바쳐진 거룩하고 사색적인 날로 여겨집니다.[/center]
[/center]
[/center]
[/center]
[/end]"
8386,"오늘 열리는 수확의 끝만큼[/center]
의 정신을 불태우는 축제는 없을 것입니다.%cn 파종, 씨뿌리기,[/center]
추수 등 한 해의 농사일이 모두 끝났습니다. 이제는 수확의 결실을 축하하고 즐길 시간이며,[/center]
의 방문객들조차 농부들과 함께할 수 있습니다.[/center]
주점에서는 하루 종일 무료로 술을 제공하는데, 이는 다가올 겨울철 경제를 생각하면[/center]
사치스러운 일입니다.[/center]
굶주린 농장 일꾼들이 음식을 과하게 먹고 마을 광장에서 병이 나는 모습은 수확의 끝[/center]
축제에서 가장 흔히 볼 수 있는 풍경입니다.[/center]
%reg[/center]
[/center]
[/center]
[/center]
[/end]"
8387,"난롯불의 달 3일만큼 %cn 사람들을 갈라놓는 명절은 없습니다.[/center]
가장 나이가 많고 미신을 믿는 몇몇 사람들은 죽은 자의 악령이 몸에 들어올까 두려워[/center]
하루 종일 말을 하지 않습니다.[/center]
대부분의 시민은 이야기와 밀랍의 날이라 부르며 명절을 즐기지만, 가장 낙천적인 사람들조차[/center]
의 어두운 거리는 피합니다. 죽은 자들이 오늘 밤 거리를 배회한다는 것을 모두가 알기 때문입니다.[/center]
이날 완전히 번창하는 곳은 마법사 길드뿐입니다.[/center]
가장 오래된 마법 과학인 강령술을 기념하여, 모든 마법 아이템이 오늘 하루 반값에 판매됩니다.[/center]
%cn[/center]
[/center]
[/center]
[/center]
[/center]
[/end]"
8388,"로스가리안 산맥의 모든 마을과 단체는 쿠라트를 기념하는데,[/center]
이날은 가장 뛰어난 젊은 학자들이 다양한 사제단에 받아들여지는 날입니다.[/center]
성년이 된 자녀가 없는 사람들조차 성직자들의 지혜와 자비를 위해 기도하러 갑니다.[/center]
[/center]
[/center]
[/center]
[/end]"
8389,"리글라메타는 레인린에서 매년 난롯불의 달 12일에 레인린의 많은 축복을 기념하며 열립니다.[/center]
그레와즈를 주제로 한 연극이 열리는데, 이는 레인린의 데이드라 숭배자들이 신성모독의[/center]
죄로 하피로 변했던 사건을 다룹니다.[/center]
[/center]
[/center]
[/center]
[/end]"
8390,"베토니의 어린이날은 암울한 역사를 가진 축제입니다.[/center]
비록 기억하려는 사람은 거의 없지만, 어린이날이 어느 날 밤 뱀파이어들에게 집에서[/center]
납치되어 다시는 볼 수 없게 된 베토니의 수많은 아이들을 기리는 추모 행사로[/center]
시작되었다는 사실을 모두가 알고 있습니다.[/center]
이 사건은 백 년도 더 전에 일어났으며, 그 이후로 이 명절은 젊음을 기념하는 축제가 되었습니다.[/center]
[/center]
[/center]
[/center]
[/end]"
8391,"서리내림의 달 5일은 알리크르 사막 사람들에게 디리지 테레우르를 의미합니다.[/center]
이 날은 제1시대에 레드가드들을 해머펠로 이끈 정신적 지도자 프란다르 훈드를[/center]
기리는 성스러운 날입니다.[/center]
훈드의 원의 서에서 이야기를 읽으며, 이 지역의 사원들은 사람들로 가득 찹니다.[/center]
[/center]
[/center]
[/center]
[/end]"
8392,"오늘은 서리내림의 달 13일입니다. 탐리엘 전역에서 마법의 힘과 종교가 충돌하는[/center]
마녀들의 축제로 알려진 날이지요. 마법사 길드는[/center]
가장 바쁜 하루를 보냅니다. 무기와 아이템의 신비한 잠재력을 무료로[/center]
감정해주고 마법 주문도 평소 가격의 절반에 제공하기 때문입니다.[/center]
악마학자, 소환사, 라미아, 흑마법사, 그리고[/center]
마법학자들이 %cn 밖의 황야에서 만나며,[/center]
그곳에서 창조되거나 소환된 생물들은[/center]
오랜 세월 동안 탐리엘을 괴롭힐지도 모릅니다. 현명한 이들은 대부분 이 밤에[/center]
돌아다니지 않기로 합니다.[/center]
[/center]
[/center]
[/end]"
8393,"제1시대 121년 서리내림의 달 23일, 킨티라 셉팀 2세 여제는[/center]
그녀의 사촌이자 찬탈자인 세포루스 1세의 명령에 따라[/center]
글렌포인트의 제국 지하 감옥에서 죽음을 맞이했습니다. 그녀의 죽음은[/center]
글렌포인트에서 부서진 다이아몬드라 불리는 날로 기억됩니다.[/center]
이날은 탐리엘 제국 왕가의 지혜와[/center]
자애를 기리며 침묵 속에서 기도하는 날입니다.[/center]
[/center]
[/center]
[/end]"
8394,"한때 황제의 탄신일인 서리내림의 달 30일은[/center]
일 년 중 가장 인기 있는 휴일이었습니다. 거대한[/center]
순회 카니발이 대중을 즐겁게 했고,[/center]
%cn 의 귀족들은 매년 열리는[/center]
말을 타고 하는 고블린 추격전을 즐겼습니다. 최근 들어 이러한[/center]
전통은 방치되었습니다.[/center]
%cn 에서 성대한 카니발이 열린 지 수십 년이 지났고,[/center]
%ct 의[/center]
%t 측에서 고블린 추격전을 후원한 지는 더 오랜 시간이 흘렀습니다.[/center]
[/end]"
8395,"사타칼람에서 열리는 뱀들의 춤이[/center]
뱀 신에게 바치는 진지한 종교적 휴일로 시작되었는지는 알 수 없으나, 오늘날에는[/center]
성대한 거리 축제를 여는 이유가 되었습니다.[/center]
[/center]
[/end]"
